iteration,image,frozen,U,field_term,pv,H,px,py,pz,Px,Py,Pz
18,10,0,-3.1364611001634866e+05,-2.4089176714334437e+00,0.0000000000000000e+00,-3.1364851893402007e+05,-7.2486557554429012e+01,-7.1498533679737022e+01,5.8390367050550836e+01,-1.5999158888265405e-02,-1.5781083268593066e-02,1.2887862129256536e-02
19,0,0,-3.1364615200129757e+05,2.4296512282942339e-02,0.0000000000000000e+00,-3.1364612770478526e+05,7.3110449429406776e-01,-3.1186191008930653e-01,1.9536548752085992e-06,1.6134709725811448e-04,-6.8824654110307765e-05,4.3115114955412066e-10
19,1,0,-3.1364582252236438e+05,-6.6684309572624656e-01,0.0000000000000000e+00,-3.1364648936546012e+05,-2.0065924631359781e+01,5.0573695205890123e+00,2.0091130733753086e+00,-4.4302622649014184e-03,1.1165931178527383e-03,4.4358274031310204e-04
19,2,0,-3.1364538821489748e+05,-9.2064951535070105e-01,0.0000000000000000e+00,-3.1364630886441283e+05,-2.7703194207635498e+01,-1.7983199414643218e+00,1.0704092673201975e+01,-6.1286333045997878e-03,-3.9783295034427949e-04,2.3680106474663221e-03
19,3,0,-3.1364475906796771e+05,-1.2142878447676813e+00,0.0000000000000000e+00,-3.1364597335581249e+05,-3.6539042737404728e+01,-1.1539544069240060e+01,1.8755449498994782e+01,-8.0940889614850922e-03,-2.5562272373324041e-03,4.1546867510598422e-03
19,4,0,-3.1364415739199735e+05,-1.5432541672691660e+00,0.0000000000000000e+00,-3.1364570064616459e+05,-4.6437943207209166e+01,-2.1408906673393219e+01,2.5730486913995513e+01,-1.0294589660795300e-02,-4.7460308116021466e-03,5.7040597894293787e-03
19,5,0,-3.1364391675771808e+05,-1.8801843044736131e+00,0.0000000000000000e+00,-3.1364579694202257e+05,-5.6576482216621969e+01,-3.1351104328263226e+01,3.1908352215014162e+01,-1.2546096050652707e-02,-6.9522520804742461e-03,7.0758243712439692e-03
19,6,0,-3.1364415609572746e+05,-2.2109937729142737e+00,0.0000000000000000e+00,-3.1364636708950036e+05,-6.6530844650023440e+01,-4.1368010809610446e+01,3.7566232285244965e+01,-1.4752808306625351e-02,-9.1731036440459990e-03,8.3300824846236805e-03
19,7,0,-3.1364474186990171e+05,-2.5312503475388510e+00,0.0000000000000000e+00,-3.1364727312024927e+05,-7.6167660762088772e+01,-5.1313746100188069e+01,4.2851138746511396e+01,-1.6882590941880611e-02,-1.1373711315763394e-02,9.4979711811131566e-03
19,8,0,-3.1364533339938690e+05,-2.8341494574424213e+00,0.0000000000000000e+00,-3.1364816754884436e+05,-8.5282174729743517e+01,-6.0751586341879445e+01,4.8013360960416840e+01,-1.8886268752806714e-02,-1.3453817171619489e-02,1.0632857824012453e-02
19,9,0,-3.1364552351188310e+05,-3.0970637946415858e+00,0.0000000000000000e+00,-3.1364862057567772e+05,-9.3193509957705601e+01,-6.8172086770189651e+01,5.3067888877312619e+01,-2.0606048673347217e-02,-1.5073553284855401e-02,1.1733858953203519e-02
19,10,0,-3.1364611001634866e+05,-2.4089176714334437e+00,0.0000000000000000e+00,-3.1364851893402007e+05,-7.2486557554429012e+01,-7.1498533679737022e+01,5.8390367050550836e+01,-1.5999158888265405e-02,-1.5781083268593066e-02,1.2887862129256536e-02
20,0,0,-3.1364615200129757e+05,2.4296512282942339e-02,0.0000000000000000e+00,-3.1364612770478526e+05,7.3110449429406776e-01,-3.1186191008930653e-01,1.9536548752085992e-06,1.6134709725811448e-04,-6.8824654110307765e-05,4.3115114955412066e-10
20,1,0,-3.1364583053654991e+05,-6.8178553291238342e-01,0.0000000000000000e+00,-3.1364651232208282e+05,-2.0515556366782199e+01,6.2969652159441303e+00,1.0390201767337359e+00,-4.5279936895314217e-03,1.3898048023284488e-03,2.2932240878262335e-04
20,2,0,-3.1364540098490083e+05,-9.3667844737435768e-01,0.0000000000000000e+00,-3.1364633766334818e+05,-2.8185519576180546e+01,9.6790182896734578e-02,9.4879794844959218e+00,-6.2341003464757476e-03,2.1408145806966580e-05,2.0985604339058338e-03
20,3,0,-3.1364478194702801e+05,-1.2346276331432509e+00,0.0000000000000000e+00,-3.1364601657466113e+05,-3.7151085754986688e+01,-9.9035656181934186e+00,1.7786995472703101e+01,-8.2300240431655985e-03,-2.1939219674046704e-03,3.9403263032864394e-03
20,4,0,-3.1364416437655763e+05,-1.5782988207846245e+00,0.0000000000000000e+00,-3.1364574267537839e+05,-4.7492469197925864e+01,-2.0172071197717781e+01,2.5035154488780094e+01,-1.0530273471750310e-02,-4.4726549238434405e-03,5.5509226541938803e-03
20,5,0,-3.1364391083097208e+05,-1.9317465985195685e+00,0.0000000000000000e+00,-3.1364584257757058e+05,-5.8128039266214486e+01,-3.0592791881727116e+01,3.1470733265096861e+01,-1.2893260125687591e-02,-6.7857238723582824e-03,6.9804582341875367e-03
20,6,0,-3.1364416094231443e+05,-2.2756393197438105e+00,0.0000000000000000e+00,-3.1364643658163416e+05,-6.8476088859265488e+01,-4.1154056607471887e+01,3.7346915383241310e+01,-1.5187629818389982e-02,-9.1277493748794358e-03,8.2833458386496906e-03
20,7,0,-3.1364475966724881e+05,-2.6030933870868869e+00,0.0000000000000000e+00,-3.1364736276063591e+05,-7.8329484174669318e+01,-5.1638090830858978e+01,4.2776443384285251e+01,-1.7364307591176558e-02,-1.1447281978886267e-02,9.4828062307281795e-03
20,8,0,-3.1364532056740473e+05,-2.9058448008374516e+00,0.0000000000000000e+00,-3.1364822641220555e+05,-8.7439553828671350e+01,-6.1446849470107473e+01,4.8005300302637366e+01,-1.9363873820190870e-02,-1.3607675104550602e-02,1.0630984915385465e-02
20,9,0,-3.1364545359194896e+05,-3.1552985703273331e+00,0.0000000000000000e+00,-3.1364860889051930e+05,-9.4945848142390133e+01,-6.8538752567855397e+01,5.2815890500599622e+01,-2.0987504581127817e-02,-1.5150292631494521e-02,1.1674799535997650e-02
20,10,0,-3.1364611001634866e+05,-2.4089176714334437e+00,0.0000000000000000e+00,-3.1364851893402007e+05,-7.2486557554429012e+01,-7.1498533679737022e+01,5.8390367050550836e+01,-1.5999158888265405e-02,-1.5781083268593066e-02,1.2887862129256536e-02
21,0,0,-3.1364615200129757e+05,2.4296512282942339e-02,0.0000000000000000e+00,-3.1364612770478526e+05,7.3110449429406776e-01,-3.1186191008930653e-01,1.9536548752085992e-06,1.6134709725811448e-04,-6.8824654110307765e-05,4.3115114955412066e-10
21,1,0,-3.1364583875122009e+05,-6.9626331026007093e-01,0.0000000000000000e+00,-3.1364653501453035e+05,-2.0951206058516529e+01,7.3140320258068670e+00,1.4537351909118706e-01,-4.6225947396886400e-03,1.6137403199595569e-03,3.2074662564248066e-05
21,2,0,-3.1364541534476640e+05,-9.5505083134786029e-01,0.0000000000000000e+00,-3.1364637039559777e+05,-2.8738361578254821e+01,1.8689967230022955e+00,8.1937285709562708e+00,-6.3547079288905689e-03,4.1327785031836952e-04,1.8118204747076243e-03
21,3,0,-3.1364479822556837e+05,-1.2583262580142949e+00,0.0000000000000000e+00,-3.1364605655182636e+05,-3.7864199264861668e+01,-8.3374701899120680e+00,1.6694298682602565e+01,-8.3879791603441098e-03,-1.8469828376345085e-03,3.6982540807664961e-03
21,4,0,-3.1364417147097999e+05,-1.6144518401055263e+00,0.0000000000000000e+00,-3.1364578592282010e+05,-4.8580346939389536e+01,-1.8989813584206193e+01,2.4204942012847784e+01,-1.0772996477493338e-02,-4.2111102068938663e-03,5.3675976288862712e-03
21,5,0,-3.1364391143379506e+05,-1.9818029364330105e+00,0.0000000000000000e+00,-3.1364589323673147e+05,-5.9634280704913195e+01,-2.9846339695521863e+01,3.0883800604979463e+01,-1.3229948628583125e-02,-6.6214522294131247e-03,6.8516143840336354e-03
21,6,0,-3.1364417305468285e+05,-2.3373926824847655e+00,0.0000000000000000e+00,-3.1364651044736535e+05,-7.0334304578127359e+01,-4.0919820511577662e+01,3.6976022661178973e+01,-1.5602619342118363e-02,-9.0774535529921374e-03,8.2025806585898919e-03
21,7,0,-3.1364478111128206e+05,-2.6711006304736933e+00,0.0000000000000000e+00,-3.1364745221191255e+05,-8.0375884938105287e+01,-5.1950191603084605e+01,4.2571746264697921e+01,-1.7819641981687426e-02,-1.1517556739311895e-02,9.4383194356906681e-03
21,8,0,-3.1364530456554919e+05,-2.9713486894115686e+00,0.0000000000000000e+00,-3.1364827591423859e+05,-8.9410626333752532e+01,-6.2098989477061224e+01,4.7858511292425220e+01,-1.9798845074046133e-02,-1.3751030747975245e-02,1.0597658124172165e-02
21,9,0,-3.1364542578483536e+05,-3.1876207345119854e+00,0.0000000000000000e+00,-3.1364861340556986e+05,-9.5918451914714296e+01,-6.8617917739943294e+01,5.2352963540791848e+01,-2.1194740167660882e-02,-1.5162243638347592e-02,1.1568237780158419e-02
21,10,0,-3.1364611001634866e+05,-2.4089176714334437e+00,0.0000000000000000e+00,-3.1364851893402007e+05,-7.2486557554429012e+01,-7.1498533679737022e+01,5.8390367050550836e+01,-1.5999158888265405e-02,-1.5781083268593066e-02,1.2887862129256536e-02
22,0,0,-3.1364615200129757e+05,2.4296512282942339e-02,0.0000000000000000e+00,-3.1364612770478526e+05,7.3110449429406776e-01,-3.1186191008930653e-01,1.9536548752085992e-06,1.6134709725811448e-04,-6.8824654110307765e-05,4.3115114955412066e-10
22,1,0,-3.1364584431654523e+05,-7.1069963564115191e-01,0.0000000000000000e+00,-3.1364655501618085e+05,-2.1385608422291583e+01,8.1401289218450987e+00,-6.4316351719207576e-01,-4.7170443945328960e-03,1.7954761325163200e-03,-1.4186320087936275e-04
22,2,0,-3.1364543142691260e+05,-9.7414559323455707e-01,0.0000000000000000e+00,-3.1364640557250584e+05,-2.9312940598908746e+01,3.3532154124975682e+00,6.9703361112391002e+00,-6.4799528666279046e-03,7.4126571339087682e-04,1.5408706374230258e-03
22,3,0,-3.1364480568114651e+05,-1.2861103514534820e+00,0.0000000000000000e+00,-3.1364609179149795e+05,-3.8700248297196936e+01,-6.9270673435548451e+00,1.5527585725624840e+01,-8.5728858825545526e-03,-1.5344851893719571e-03,3.4396735502858883e-03
22,4,0,-3.1364417747727141e+05,-1.6514137372793767e+00,0.0000000000000000e+00,-3.1364582889100868e+05,-4.9692564562509418e+01,-1.7926310603188195e+01,2.3272460320958224e+01,-1.1020803627711451e-02,-3.9756923528988025e-03,5.1613600020251234e-03
22,5,0,-3.1364392014359147e+05,-2.0294109589528300e+00,0.0000000000000000e+00,-3.1364594955455040e+05,-6.1066850072209974e+01,-2.9169428936289389e+01,3.0172767193584324e+01,-1.3549859080889548e-02,-6.4722783488812682e-03,6.6949047326023180e-03
22,6,0,-3.1364419544075563e+05,-2.3944419584604706e+00,0.0000000000000000e+00,-3.1364658988271409e+05,-7.2050969981636442e+01,-4.0694144493712180e+01,3.6456278449642447e+01,-1.5985620733642729e-02,-9.0286245989795316e-03,8.0883885505578703e-03
22,7,0,-3.1364480671252304e+05,-2.7332504571625407e+00,0.0000000000000000e+00,-3.1364753996298020e+05,-8.2246030623324231e+01,-5.2219184806329359e+01,4.2201081602896892e+01,-1.8235104184482265e-02,-1.1577729261284345e-02,9.3565745835328829e-03
22,8,0,-3.1364528562998609e+05,-3.0289302631139616e+00,0.0000000000000000e+00,-3.1364831456024921e+05,-9.1143309067475599e+01,-6.2567125116752862e+01,4.7418817674614466e+01,-2.0179647972817519e-02,-1.3852718015675529e-02,1.0498796431151352e-02
22,9,0,-3.1364544526941131e+05,-3.1943035433243239e+00,0.0000000000000000e+00,-3.1364863957295462e+05,-9.6119543803966195e+01,-6.8444503621717161e+01,5.1733361054024783e+01,-2.1230371826327619e-02,-1.5117656658057539e-02,1.1426588678391981e-02
22,10,0,-3.1364611001634866e+05,-2.4089176714334437e+00,0.0000000000000000e+00,-3.1364851893402007e+05,-7.2486557554429012e+01,-7.1498533679737022e+01,5.8390367050550836e+01,-1.5999158888265405e-02,-1.5781083268593066e-02,1.2887862129256536e-02
23,0,0,-3.1364615200129757e+05,2.4296512282942339e-02,0.0000000000000000e+00,-3.1364612770478526e+05,7.3110449429406776e-01,-3.1186191008930653e-01,1.9536548752085992e-06,1.6134709725811448e-04,-6.8824654110307765e-05,4.3115114955412066e-10
23,1,0,-3.1364584439042915e+05,-7.2589256171995387e-01,0.0000000000000000e+00,-3.1364657028299087e+05,-2.1842777599840080e+01,8.8185457918976162e+00,-1.3157707824958300e+00,-4.8167745381868885e-03,1.9446678262456220e-03,-2.9015408751232051e-04
23,2,0,-3.1364544747839338e+05,-9.9285114284297915e-01,0.0000000000000000e+00,-3.1364644032953621e+05,-2.9875807862641871e+01,4.5717668347230322e+00,5.8517315024588905e+00,-6.6026413218782023e-03,1.0103739037189447e-03,1.2932498562150977e-03
23,3,0,-3.1364480485760997e+05,-1.3164988614259041e+00,0.0000000000000000e+00,-3.1364612135647138e+05,-3.9614666628396506e+01,-5.7167032322944884e+00,1.4333237634467709e+01,-8.7749841011149875e-03,-1.2662981729655238e-03,3.1749335047994605e-03
23,4,0,-3.1364418015389919e+05,-1.6890136907634712e+00,0.0000000000000000e+00,-3.1364586916758993e+05,-5.0823981889298693e+01,-1.7040797882985917e+01,2.2287641707051069e+01,-1.1272648663760819e-02,-3.7796119143806437e-03,4.9433504650344892e-03
23,5,0,-3.1364393611899682e+05,-2.0742506327819021e+00,0.0000000000000000e+00,-3.1364601036962960e+05,-6.2416117270618940e+01,-2.8616142935970835e+01,2.9380308257337809e+01,-1.3850909582931246e-02,-6.3502765912186367e-03,6.5198543418943898e-03
23,6,0,-3.1364422861859883e+05,-2.4458471922314882e+00,0.0000000000000000e+00,-3.1364667446579109e+05,-7.3597800942498822e+01,-4.0516197631698738e+01,3.5814031808222637e+01,-1.6330366421460716e-02,-8.9900016693011640e-03,7.9466540435775643e-03
23,7,0,-3.1364483491013804e+05,-2.7873908424369196e+00,0.0000000000000000e+00,-3.1364762230098050e+05,-8.3875164819045807e+01,-5.2387326587522736e+01,4.1612878579318135e+01,-1.8596404703054951e-02,-1.1615070189542746e-02,9.2262105545736668e-03
23,8,0,-3.1364527364210866e+05,-3.0689116139883366e+00,0.0000000000000000e+00,-3.1364834255372267e+05,-9.2346384841142310e+01,-6.2585817958472795e+01,4.6479904305055882e+01,-2.0442006828540322e-02,-1.3854139718384418e-02,1.0288897858084251e-02
23,9,0,-3.1364549729467207e+05,-3.1806551414066031e+00,0.0000000000000000e+00,-3.1364867794981349e+05,-9.5708850784911647e+01,-6.8035637835023948e+01,5.0983496499987311e+01,-2.1131025878958321e-02,-1.5021210807495897e-02,1.1256363179640778e-02
23,10,0,-3.1364611001634866e+05,-2.4089176714334437e+00,0.0000000000000000e+00,-3.1364851893402007e+05,-7.2486557554429012e+01,-7.1498533679737022e+01,5.8390367050550836e+01,-1.5999158888265405e-02,-1.5781083268593066e-02,1.2887862129256536e-02
24,0,0,-3.1364615200129757e+05,2.4296512282942339e-02,0.0000000000000000e+00,-3.1364612770478526e+05,7.3110449429406776e-01,-3.1186191008930653e-01,1.9536548752085992e-06,1.6134709725811448e-04,-6.8824654110307765e-05,4.3115114955412066e-10
24,1,0,-3.1364583960023755e+05,-7.3989651984931437e-01,0.0000000000000000e+00,-3.1364657949675742e+05,-2.2264169633686411e+01,9.3588112244944988e+00,-1.8749493970947184e+00,-4.9089776310738730e-03,2.0635036343315742e-03,-4.1340345502072256e-04
24,2,0,-3.1364545820443542e+05,-1.0121618213746053e+00,0.0000000000000000e+00,-3.1364647036625678e+05,-3.0456884014557371e+01,5.5388122463178036e+00,4.8728910748577361e+00,-6.7295914739260452e-03,1.2238265625164333e-03,1.0766881541479816e-03
24,3,0,-3.1364479931224592e+05,-1.3466171355838783e+00,0.0000000000000000e+00,-3.1364614592938148e+05,-4.0520953314355744e+01,-4.6787831151906065e+00,1.3119250458308942e+01,-8.9752006982728345e-03,-1.0363284683050291e-03,2.9058523120312411e-03
24,4,0,-3.1364417928301572e+05,-1.7266636833029290e+00,0.0000000000000000e+00,-3.1364590594669903e+05,-5.1956904937478768e+01,-1.6366804599746640e+01,2.1292282591560117e+01,-1.1524703626051586e-02,-3.6303658299999359e-03,4.7228996162329033e-03
24,5,0,-3.1364395874920615e+05,-2.1164346873559032e+00,0.0000000000000000e+00,-3.1364607518389350e+05,-6.3685474432973926e+01,-2.8233597186553485e+01,2.8552442245815126e+01,-1.4133925023423850e-02,-6.2659742952261609e-03,6.3367366190027717e-03
24,6,0,-3.1364427163834596e+05,-2.4908457891446050e+00,0.0000000000000000e+00,-3.1364676248413511e+05,-7.4951850283284401e+01,-4.0395594327161469e+01,3.5062015067981562e+01,-1.6631812551679861e-02,-8.9637807502250134e-03,7.7802597279562537e-03
24,7,0,-3.1364486078883469e+05,-2.8283477302439382e+00,0.0000000000000000e+00,-3.1364768913656491e+05,-8.5107595399999255e+01,-5.2254488138250899e+01,4.0651164209107847e+01,-1.8869227758298371e-02,-1.1585356552958909e-02,9.0127804985740412e-03
24,8,0,-3.1364528635126143e+05,-3.0813047430253229e+00,0.0000000000000000e+00,-3.1364836765600444e+05,-9.2719305539874370e+01,-6.2207103212439229e+01,4.5291170091068913e+01,-2.0520360844389615e-02,-1.3767491004928540e-02,1.0023707014648331e-02
24,9,0,-3.1364555389938067e+05,-3.1578007449849710e+00,0.0000000000000000e+00,-3.1364871170012566e+05,-9.5021140888789461e+01,-6.7343198484816611e+01,5.0030556814637450e+01,-2.0972406657057571e-02,-1.4863523327545579e-02,1.1042397228461301e-02
24,10,0,-3.1364611001634866e+05,-2.4089176714334437e+00,0.0000000000000000e+00,-3.1364851893402007e+05,-7.2486557554429012e+01,-7.1498533679737022e+01,5.8390367050550836e+01,-1.5999158888265405e-02,-1.5781083268593066e-02,1.2887862129256536e-02
25,0,0,-3.1364615200129757e+05,2.4296512282942339e-02,0.0000000000000000e+00,-3.1364612770478526e+05,7.3110449429406776e-01,-3.1186191008930653e-01,1.9536548752085992e-06,1.6134709725811448e-04,-6.8824654110307765e-05,4.3115114955412066e-10
25,1,0,-3.1364583046293713e+05,-7.5263494563479449e-01,0.0000000000000000e+00,-3.1364658309788274e+05,-2.2647480630488793e+01,9.7767098709966174e+00,-2.3222715276858246e+00,-4.9932177368425552e-03,2.1555263445111241e-03,-5.1200429623924357e-04
25,2,0,-3.1364546025437949e+05,-1.0321173067307647e+00,0.0000000000000000e+00,-3.1364649237168621e+05,-3.1057362999351842e+01,6.3176962724338548e+00,4.0206598843709997e+00,-6.8611687613162426e-03,1.3957006043562638e-03,8.8824109114155633e-04
25,3,0,-3.1364478777784354e+05,-1.3759344010672006e+00,0.0000000000000000e+00,-3.1364616371224460e+05,-4.1403136909501512e+01,-3.8389477472225515e+00,1.1945468203374691e+01,-9.1701596101337792e-03,-8.5026802809512415e-04,2.6457379372524163e-03
25,4,0,-3.1364417730065092e+05,-1.7626536332625553e+00,0.0000000000000000e+00,-3.1364593995428417e+05,-5.3039875771254543e+01,-1.5864080610763907e+01,2.0280786869762800e+01,-1.1765612572113024e-02,-3.5190622821966587e-03,4.4988016562539923e-03
25,5,0,-3.1364398773586808e+05,-2.1558296458143631e+00,0.0000000000000000e+00,-3.1364614356551389e+05,-6.4870905117267185e+01,-2.8028092876103599e+01,2.7713192911525763e+01,-1.4398083624446386e-02,-6.2208292659766424e-03,6.1509372856638836e-03
25,6,0,-3.1364431994107220e+05,-2.5268962369157260e+00,0.0000000000000000e+00,-3.1364684683730913e+05,-7.6036641552082443e+01,-4.0221419615093808e+01,3.4129498490308578e+01,-1.6873095646147175e-02,-8.9254318225567546e-03,7.5735892673213503e-03
25,7,0,-3.1364487967132049e+05,-2.8472885996226651e+00,0.0000000000000000e+00,-3.1364772695992014e+05,-8.5677543652956786e+01,-5.1626582577077706e+01,3.9237773479223435e+01,-1.8994967728802617e-02,-1.1445767796193253e-02,8.6991317585724797e-03
25,8,0,-3.1364532218293403e+05,-3.0759224695924243e+00,0.0000000000000000e+00,-3.1364839810540364e+05,-9.2557347961334415e+01,-6.1708046128183838e+01,4.4027156325367947e+01,-2.0479906405057358e-02,-1.3653967372445739e-02,9.7417661664316018e-03
25,9,0,-3.1364559463164647e+05,-3.1353733134274728e+00,0.0000000000000000e+00,-3.1364873000495991e+05,-9.4346278759764019e+01,-6.6406793560703960e+01,4.8870591663372068e+01,-2.0819212033332306e-02,-1.4653859524384704e-02,1.0784179550153676e-02
25,10,0,-3.1364611001634866e+05,-2.4089176714334437e+00,0.0000000000000000e+00,-3.1364851893402007e+05,-7.2486557554429012e+01,-7.1498533679737022e+01,5.8390367050550836e+01,-1.5999158888265405e-02,-1.5781083268593066e-02,1.2887862129256536e-02
26,0,0,-3.1364615200129757e+05,2.4296512282942339e-02,0.0000000000000000e+00,-3.1364612770478526e+05,7.3110449429406776e-01,-3.1186191008930653e-01,1.9536548752085992e-06,1.6134709725811448e-04,-6.8824654110307765e-05,4.3115114955412066e-10
26,1,0,-3.1364581821004301e+05,-7.6545582598886275e-01,0.0000000000000000e+00,-3.1364658366586902e+05,-2.3033272761413137e+01,1.0097787180265479e+01,-2.6609451032521552e+00,-5.0784727789948622e-03,2.2264025548714645e-03,-5.8669635935994799e-04
26,2,0,-3.1364545278075367e+05,-1.0531522094291306e+00,0.0000000000000000e+00,-3.1364650593296310e+05,-3.1690322648898356e+01,6.9616907753492150e+00,3.2842424075692840e+00,-7.0003405952671740e-03,1.5378261397432714e-03,7.2548379216973624e-04
26,3,0,-3.1364476892850013e+05,-1.4040419341442631e+00,0.0000000000000000e+00,-3.1364617297043424e+05,-4.2248918539261872e+01,-3.2031345277857959e+00,1.0865302722472444e+01,-9.3572744560734885e-03,-7.0942902049347207e-04,2.4064431265386280e-03
26,4,0,-3.1364417539155821e+05,-1.7960803383797721e+00,0.0000000000000000e+00,-3.1364597147189657e+05,-5.4045716200368190e+01,-1.5494422086508145e+01,1.9239966317151982e+01,-1.1989390481294855e-02,-3.4372507154578139e-03,4.2681545410202951e-03
26,5,0,-3.1364402283355000e+05,-2.1899168157459017e+00,0.0000000000000000e+00,-3.1364621275036572e+05,-6.5896619542633900e+01,-2.7880652220248745e+01,2.6782284356268594e+01,-1.4626565623565971e-02,-6.1884538563233985e-03,5.9446575925267758e-03
26,6,0,-3.1364436245752667e+05,-2.5463939080523126e+00,0.0000000000000000e+00,-3.1364690885143471e+05,-7.6623344484183278e+01,-3.9724073666162006e+01,3.2856526088576459e+01,-1.7003571281721558e-02,-8.8152132059749980e-03,7.2912281130220980e-03
26,7,0,-3.1364490521029086e+05,-2.8545073216424481e+00,0.0000000000000000e+00,-3.1364775971761253e+05,-8.5894761665577803e+01,-5.0982512575245103e+01,3.7701318020957928e+01,-1.9041955292447382e-02,-1.1302280911310835e-02,8.3579813052688384e-03
26,8,0,-3.1364536617265519e+05,-3.0500188661431156e+00,0.0000000000000000e+00,-3.1364841619152133e+05,-9.1777884609571913e+01,-6.0810323134975015e+01,4.2593577031007278e+01,-2.0304157631538387e-02,-1.3453158043572361e-02,9.4230402651756928e-03
26,9,0,-3.1364562868270028e+05,-3.1082370951519018e+00,0.0000000000000000e+00,-3.1364873691979545e+05,-9.3529724889464561e+01,-6.5517782605296020e+01,4.7837895197158858e+01,-2.0636005557118618e-02,-1.4455568296932668e-02,1.0554752216967412e-02
26,10,0,-3.1364611001634866e+05,-2.4089176714334437e+00,0.0000000000000000e+00,-3.1364851893402007e+05,-7.2486557554429012e+01,-7.1498533679737022e+01,5.8390367050550836e+01,-1.5999158888265405e-02,-1.5781083268593066e-02,1.2887862129256536e-02
27,0,0,-3.1364615200129757e+05,2.4296512282942339e-02,0.0000000000000000e+00,-3.1364612770478526e+05,7.3110449429406776e-01,-3.1186191008930653e-01,1.9536548752085992e-06,1.6134709725811448e-04,-6.8824654110307765e-05,4.3115114955412066e-10
27,1,0,-3.1364580484941654e+05,-7.7956583551130376e-01,0.0000000000000000e+00,-3.1364658441525203e+05,-2.3457855979623886e+01,1.0349284408653544e+01,-2.8973803444176718e+00,-5.1727443477182439e-03,2.2821438785493608e-03,-6.3890782741589467e-04
27,2,0,-3.1364543702964793e+05,-1.0765158481561952e+00,0.0000000000000000e+00,-3.1364651354549610e+05,-3.2393356116315488e+01,7.4949239504443810e+00,2.6743333534274751e+00,-7.1555087205245303e-03,1.6555862101630535e-03,5.9074507634612197e-04
27,3,0,-3.1364474388476845e+05,-1.4306908605924766e+00,0.0000000000000000e+00,-3.1364617457562906e+05,-4.3050809348424607e+01,-2.7097436719722605e+00,9.8674115042669399e+00,-9.5349351781723792e-03,-6.0015666726748282e-04,2.1854439090349090e-03
27,4,0,-3.1364417395282857e+05,-1.8254422450925927e+00,0.0000000000000000e+00,-3.1364599939507368e+05,-5.4929243091339167e+01,-1.5175182874678702e+01,1.8113979309814763e+01,-1.2185992942015195e-02,-3.3665978447422308e-03,4.0185666431659991e-03
27,5,0,-3.1364405994953762e+05,-2.2099464618992468e+00,0.0000000000000000e+00,-3.1364626989599952e+05,-6.6499330094308903e+01,-2.7456415676031490e+01,2.5518812733819153e+01,-1.4760769474135313e-02,-6.0944647382939589e-03,5.6643775431020442e-03
27,6,0,-3.1364439895314560e+05,-2.5545339725745415e+00,0.0000000000000000e+00,-3.1364695348711818e+05,-7.6868286543633644e+01,-3.9117482338650305e+01,3.1424449533102450e+01,-1.7057966725669584e-02,-8.6806242486736993e-03,6.9734508028075739e-03
27,7,0,-3.1364492553454702e+05,-2.8480126292931636e+00,0.0000000000000000e+00,-3.1364777354717633e+05,-8.5699330374439256e+01,-5.0196991769699963e+01,3.6045216300851003e+01,-1.8997438151779386e-02,-1.1127441047481972e-02,7.9903397652120525e-03
27,8,0,-3.1364540584206127e+05,-3.0158504594433828e+00,0.0000000000000000e+00,-3.1364842169252073e+05,-9.0749725694821819e+01,-5.9844982489941202e+01,4.1176387923263007e+01,-2.0074092373734836e-02,-1.3237877000835625e-02,9.1083318264562618e-03
27,9,0,-3.1364565486293315e+05,-3.0793697816746359e+00,0.0000000000000000e+00,-3.1364873423271481e+05,-9.2661080765746362e+01,-6.4771385086155817e+01,4.7028809667807437e+01,-2.0442643299379854e-02,-1.4289692181234836e-02,1.0375371978057140e-02
27,10,0,-3.1364611001634866e+05,-2.4089176714334437e+00,0.0000000000000000e+00,-3.1364851893402007e+05,-7.2486557554429012e+01,-7.1498533679737022e+01,5.8390367050550836e+01,-1.5999158888265405e-02,-1.5781083268593066e-02,1.2887862129256536e-02
28,0,0,-3.1364615200129757e+05,2.4296512282942339e-02,0.0000000000000000e+00,-3.1364612770478526e+05,7.3110449429406776e-01,-3.1186191008930653e-01,1.9536548752085992e-06,1.6134709725811448e-04,-6.8824654110307765e-05,4.3115114955412066e-10
28,1,0,-3.1364579104671924e+05,-7.9580426849083630e-01,0.0000000000000000e+00,-3.1364658685098775e+05,-2.3946485425421510e+01,1.0567314780712378e+01,-3.0490319501159280e+00,-5.2815175442189827e-03,2.3306743105761872e-03,-6.7247929920964732e-04
28,2,0,-3.1364541673645645e+05,-1.1018651768041476e+00,0.0000000000000000e+00,-3.1364651860163326e+05,-3.3156140827389706e+01,7.9653034230385948e+00,2.1796587960050302e+00,-7.3243732060328378e-03,1.7595791763989365e-03,4.8149857267360062e-04
28,3,0,-3.1364471581315080e+05,-1.4555511127710707e+00,0.0000000000000000e+00,-3.1364617136426357e+05,-4.3798877296836046e+01,-2.2883281132684665e+00,8.9402351135595790e+00,-9.7009224650485264e-03,-5.0683704632337190e-04,1.9801541274257935e-03
28,4,0,-3.1364417697939550e+05,-1.8427633012680558e+00,0.0000000000000000e+00,-3.1364601974269678e+05,-5.5450449668988242e+01,-1.4585466197687660e+01,1.6692074672852403e+01,-1.2301841627853957e-02,-3.2358275956907083e-03,3.7031847404581947e-03
