iteration,image,frozen,update_rate,U,field_term,pv,H,px,py,pz,Px,Py,Pz,k_left,k_right
220,6,0,1.0000000000000000e+00,-3.1364552348415268e+05,-4.1367625273520126e-01,0.0000000000000000e+00,-3.1364593716040545e+05,-2.4895814238536079e+01,-3.5398323544964470e+00,5.0590991899563864e+00,-5.5094068812420894e-03,-7.8335966622527663e-04,1.1195711705981528e-03,1.3500000000000000e+02,1.3500000000000000e+02
220,7,0,1.0000000000000000e+00,-3.1364530616691714e+05,-4.7559646050490090e-01,0.0000000000000000e+00,-3.1364578176337766e+05,-2.8622300147375373e+01,-7.1342871084998682e+00,6.3641292087470536e+00,-6.3372807041263577e-03,-1.5796068030032003e-03,1.4090856788411526e-03,1.3500000000000000e+02,1.3500000000000000e+02
220,8,0,1.0000000000000000e+00,-3.1364512608405249e+05,-5.4162586578795457e-01,0.0000000000000000e+00,-3.1364566770991829e+05,-3.2596084751374711e+01,-1.0621271182499873e+01,7.7045337181724527e+00,-7.2198953087426508e-03,-2.3525667750689057e-03,1.7065217271389284e-03,1.3500000000000000e+02,1.3500000000000000e+02
220,9,0,1.0000000000000000e+00,-3.1364499631739501e+05,-6.1378836555707228e-01,0.0000000000000000e+00,-3.1364561010576057e+05,-3.6938970388513894e+01,-1.4129185294192590e+01,9.1462738492661533e+00,-8.1843284709254283e-03,-3.1305120921886519e-03,2.0264806701462924e-03,1.3500000000000000e+02,1.3500000000000000e+02
220,10,0,1.0000000000000000e+00,-3.1364490852731431e+05,-6.9206241750393416e-01,0.0000000000000000e+00,-3.1364560058973182e+05,-4.1649661042682972e+01,-1.7775746399287822e+01,1.0730238456861889e+01,-9.2302767375507019e-03,-3.9394092142502994e-03,2.3780042367030057e-03,1.3500000000000000e+02,1.3500000000000000e+02
220,11,0,1.0000000000000000e+00,-3.1364482939120015e+05,-7.7567615925936495e-01,0.0000000000000000e+00,-3.1364560506735940e+05,-4.6681705525543720e+01,-2.1805808599830286e+01,1.2562199181810639e+01,-1.0347408095226230e-02,-4.8334480903953567e-03,2.7845212604022083e-03,1.3500000000000000e+02,1.3500000000000000e+02
220,12,0,1.0000000000000000e+00,-3.1364473416656750e+05,-8.5786383388592091e-01,0.0000000000000000e+00,-3.1364559203040140e+05,-5.1627928240590968e+01,-2.6260428136560350e+01,1.4634005125877668e+01,-1.1445359900692910e-02,-5.8216562510232392e-03,3.2442025307257909e-03,1.3500000000000000e+02,1.3500000000000000e+02
220,13,0,1.0000000000000000e+00,-3.1364463747275574e+05,-9.3133146543801915e-01,0.0000000000000000e+00,-3.1364556880422117e+05,-5.6049363355860322e+01,-3.0902333421166368e+01,1.6807399516413881e+01,-1.2426622891629277e-02,-6.8513114316413656e-03,3.7263441201529726e-03,1.3500000000000000e+02,1.3500000000000000e+02
220,14,0,1.0000000000000000e+00,-3.1364458486861002e+05,-9.9757965121880432e-01,0.0000000000000000e+00,-3.1364558244826127e+05,-6.0036318517038538e+01,-3.5444630331691535e+01,1.8933842672716260e+01,-1.3310592401413171e-02,-7.8583936993074713e-03,4.1978034069075215e-03,1.3500000000000000e+02,1.3500000000000000e+02
220,15,0,1.0000000000000000e+00,-3.1364460066543042e+05,-1.0606026919913629e+00,0.0000000000000000e+00,-3.1364566126812244e+05,-6.3829178119437003e+01,-3.9886595748869730e+01,2.1035774704091384e+01,-1.4150303769480781e-02,-8.8424677053003803e-03,4.6634252681785632e-03,1.3500000000000000e+02,1.3500000000000000e+02
220,16,0,1.0000000000000000e+00,-3.1364469109829539e+05,-1.1213363670588479e+00,0.0000000000000000e+00,-3.1364581243466242e+05,-6.7484259029585061e+01,-4.4212045933736469e+01,2.3132441538625010e+01,-1.4957946758904966e-02,-9.7996397780579902e-03,5.1273264893749856e-03,1.3500000000000000e+02,1.3500000000000000e+02
220,17,0,1.0000000000000000e+00,-3.1364484725631442e+05,-1.1802187365286847e+00,0.0000000000000000e+00,-3.1364602747505094e+05,-7.1027924679259030e+01,-4.8465237963081634e+01,2.5295731918922478e+01,-1.5738967698325428e-02,-1.0739336933144852e-02,5.6052420139719858e-03,1.3500000000000000e+02,1.3500000000000000e+02
220,18,0,1.0000000000000000e+00,-3.1364504535942909e+05,-1.2355252427482399e+00,0.0000000000000000e+00,-3.1364628088467184e+05,-7.4356387929260535e+01,-5.2626327755237128e+01,2.7611471496357495e+01,-1.6469953878410108e-02,-1.1656741472480359e-02,6.1159461174026099e-03,1.3500000000000000e+02,1.3500000000000000e+02
220,19,0,1.0000000000000000e+00,-3.1364525801933504e+05,-1.2849256685351929e+00,0.0000000000000000e+00,-3.1364654294500360e+05,-7.7329411997495015e+01,-5.6693229825169361e+01,3.0249549558642673e+01,-1.7119509534637097e-02,-1.2550984980628057e-02,6.6967721428482594e-03,1.3500000000000000e+02,1.3500000000000000e+02
220,20,0,1.0000000000000000e+00,-3.1364545884870319e+05,-1.3241244248145021e+00,0.0000000000000000e+00,-3.1364678297312802e+05,-7.9688479723488157e+01,-6.0485186057731752e+01,3.3335132888572844e+01,-1.7630842902615611e-02,-1.3382170384222075e-02,7.3753005846717203e-03,1.3500000000000000e+02,1.3500000000000000e+02
220,21,0,1.0000000000000000e+00,-3.1364563688464783e+05,-1.3509879244621321e+00,0.0000000000000000e+00,-3.1364698787257227e+05,-8.1305187180170265e+01,-6.3811385339270529e+01,3.6979646814038858e+01,-1.7976804360016037e-02,-1.4108875829086549e-02,8.1763033717066561e-03,1.3500000000000000e+02,1.3500000000000000e+02
220,22,0,1.0000000000000000e+00,-3.1364578675348999e+05,-1.3656192265107523e+00,0.0000000000000000e+00,-3.1364715237271652e+05,-8.2185735828700345e+01,-6.6451864752223088e+01,4.1167516902500786e+01,-1.8160636949254752e-02,-1.4683912946663292e-02,9.0968137114073710e-03,1.3500000000000000e+02,1.3500000000000000e+02
220,23,0,1.0000000000000000e+00,-3.1364590730260487e+05,-1.3704719290154435e+00,0.0000000000000000e+00,-3.1364727777453390e+05,-8.2477787481996543e+01,-6.8339652216101541e+01,4.5844680732668706e+01,-1.8216231288250225e-02,-1.5093650653502625e-02,1.0125360209796772e-02,1.3500000000000000e+02,1.3500000000000000e+02
220,24,0,1.0000000000000000e+00,-3.1364599312116922e+05,-1.3681848387175879e+00,0.0000000000000000e+00,-3.1364736130600795e+05,-8.2340150383435073e+01,-6.9469232875441122e+01,5.0848004588196467e+01,-1.8179144424964783e-02,-1.5337489810902995e-02,1.1226275575470141e-02,1.3500000000000000e+02,1.3500000000000000e+02
220,25,0,1.0000000000000000e+00,-3.1364602636536956e+05,-1.3689925754878629e+00,0.0000000000000000e+00,-3.1364739535794506e+05,-8.2388762098446890e+01,-6.9636297472811748e+01,5.5844618292781561e+01,-1.8185769228452744e-02,-1.5370902578330086e-02,1.2326648866383450e-02,1.3500000000000000e+02,1.3500000000000000e+02
220,26,0,1.0000000000000000e+00,-3.1364611001634866e+05,-1.2044543971229487e+00,0.0000000000000000e+00,-3.1364731447074580e+05,-7.2486557554429396e+01,-7.1498533679738131e+01,5.8390367050551390e+01,-1.5999158888265492e-02,-1.5781083268593312e-02,1.2887862129256657e-02,1.3500000000000000e+02,0.0000000000000000e+00
221,0,0,1.0000000000000000e+00,-3.1364615200129757e+05,1.2148275501564474e-02,0.0000000000000000e+00,-3.1364613985302206e+05,7.3110449429291691e-01,-3.1186191009052600e-01,1.9536559894284267e-06,1.6134709725785934e-04,-6.8824654110576403e-05,4.3115139545075239e-10,0.0000000000000000e+00,1.3500000000000000e+02
221,1,0,1.0000000000000000e+00,-3.1364609679290216e+05,-1.5265585331769593e-01,0.0000000000000000e+00,-3.1364624944875546e+05,-9.1871015332845900e+00,2.5958719808128450e+00,6.3054771922382846e-04,-2.0275751778966668e-03,5.7290382328144610e-04,1.3916063726363389e-07,1.3500000000000000e+02,1.3500000000000000e+02
221,2,0,1.0000000000000000e+00,-3.1364602869557537e+05,-2.4189374393766472e-01,0.0000000000000000e+00,-3.1364627058931929e+05,-1.4557591188481322e+01,5.6575207307185265e+00,2.0634454941817687e-01,-3.2131005834479046e-03,1.2487081774300531e-03,4.5543646853570234e-05,1.3500000000000000e+02,1.3500000000000000e+02
221,3,0,1.0000000000000000e+00,-3.1364600281227712e+05,-2.5618117664770762e-01,0.0000000000000000e+00,-3.1364625899345375e+05,-1.5417437202644960e+01,5.1429191931190950e+00,9.7885361028291040e-01,-3.4039445358829425e-03,1.1354813031378493e-03,2.1611655389653118e-04,1.3500000000000000e+02,1.3500000000000000e+02
221,4,0,1.0000000000000000e+00,-3.1364591082454915e+05,-2.9763933601078957e-01,0.0000000000000000e+00,-3.1364620846388518e+05,-1.7912472611732003e+01,3.3230857483043472e+00,2.2755081776245940e+00,-3.9578406393039663e-03,7.3425060334308891e-04,5.0278367122652112e-04,1.3500000000000000e+02,1.3500000000000000e+02
221,5,0,1.0000000000000000e+00,-3.1364573999858636e+05,-3.5429774157549720e-01,0.0000000000000000e+00,-3.1364609429632791e+05,-2.1322292147193622e+01,1.0264070746205256e-01,3.7018067804543406e+00,-4.7153537670357624e-03,2.2698649996975408e-05,8.1864221850798174e-04,1.3500000000000000e+02,1.3500000000000000e+02
221,6,0,1.0000000000000000e+00,-3.1364552281652589e+05,-4.1385004663360608e-01,0.0000000000000000e+00,-3.1364593666657252e+05,-2.4906273516021663e+01,-3.5504466085669000e+00,5.0420338299486591e+00,-5.5117271617617942e-03,-7.8570939150069384e-04,1.1157957770427987e-03,1.3500000000000000e+02,1.3500000000000000e+02
221,7,0,1.0000000000000000e+00,-3.1364530572880560e+05,-4.7583200555237121e-01,0.0000000000000000e+00,-3.1364578156081116e+05,-2.8636475721600718e+01,-7.1445065844957156e+00,6.3438702415948747e+00,-6.3404178554216633e-03,-1.5818691363038355e-03,1.4045998028292960e-03,1.3500000000000000e+02,1.3500000000000000e+02
221,8,0,1.0000000000000000e+00,-3.1364512683394155e+05,-5.4178204664970597e-01,0.0000000000000000e+00,-3.1364566861598822e+05,-3.2605484000938247e+01,-1.0620418186738560e+01,7.6782122147499630e+00,-7.2219609591501269e-03,-2.3523725491167912e-03,1.7006877999234176e-03,1.3500000000000000e+02,1.3500000000000000e+02
221,9,0,1.0000000000000000e+00,-3.1364499804162583e+05,-6.1409676912540301e-01,0.0000000000000000e+00,-3.1364561213839496e+05,-3.6957530673792085e+01,-1.4126205418777950e+01,9.1182394674730478e+00,-8.1884134158436393e-03,-3.1298414114044448e-03,2.0202625289919094e-03,1.3500000000000000e+02,1.3500000000000000e+02
221,10,0,1.0000000000000000e+00,-3.1364491140401736e+05,-6.9238482966876036e-01,0.0000000000000000e+00,-3.1364560378884705e+05,-4.1669064353417667e+01,-1.7762660499221184e+01,1.0697742743602198e+01,-9.2345309795084027e-03,-3.9364896045498707e-03,2.3707908567067006e-03,1.3500000000000000e+02,1.3500000000000000e+02
221,11,0,1.0000000000000000e+00,-3.1364483234043140e+05,-7.7639001586631184e-01,0.0000000000000000e+00,-3.1364560873044725e+05,-4.6724666729161946e+01,-2.1804312034467937e+01,1.2536297421643546e+01,-1.0356871794502089e-02,-4.8330888183170531e-03,2.7787640717975444e-03,1.3500000000000000e+02,1.3500000000000000e+02
221,12,0,1.0000000000000000e+00,-3.1364473672277812e+05,-8.5855837451577444e-01,0.0000000000000000e+00,-3.1364559528115264e+05,-5.1669726981601926e+01,-2.6261226452894057e+01,1.4609970079665857e+01,-1.1454552341629613e-02,-5.8217956728738472e-03,3.2388533240511174e-03,1.3500000000000000e+02,1.3500000000000000e+02
221,13,0,1.0000000000000000e+00,-3.1364463926014624e+05,-9.3209894906694091e-01,0.0000000000000000e+00,-3.1364557135909534e+05,-5.6095551998333391e+01,-3.0918399512640875e+01,1.6788331893458846e+01,-1.2436788594483284e-02,-6.8548322410645667e-03,3.7220943047172835e-03,1.3500000000000000e+02,1.3500000000000000e+02
221,14,0,1.0000000000000000e+00,-3.1364458619382750e+05,-9.9812263550418756e-01,0.0000000000000000e+00,-3.1364558431646304e+05,-6.0068996365659110e+01,-3.5458374884831699e+01,1.8910088849405792e+01,-1.3317762494399435e-02,-7.8613967891019033e-03,4.1925133976160800e-03,1.3500000000000000e+02,1.3500000000000000e+02
221,15,0,1.0000000000000000e+00,-3.1364460156325472e+05,-1.0610508865682369e+00,0.0000000000000000e+00,-3.1364566261414130e+05,-6.3856151361754854e+01,-3.9903939447494459e+01,2.1009730105983344e+01,-1.4156206773384028e-02,-8.8462647034762230e-03,4.6576262003072003e-03,1.3500000000000000e+02,1.3500000000000000e+02
221,16,0,1.0000000000000000e+00,-3.1364469149884587e+05,-1.1215975633697448e+00,0.0000000000000000e+00,-3.1364581309640926e+05,-6.7499978349620179e+01,-4.4223709423034535e+01,2.3099595097265851e+01,-1.4961355222234589e-02,-9.8021753799070032e-03,5.1200201272646427e-03,1.3500000000000000e+02,1.3500000000000000e+02
221,17,0,1.0000000000000000e+00,-3.1364484767152986e+05,-1.1805131141013674e+00,0.0000000000000000e+00,-3.1364602818464395e+05,-7.1045640937992914e+01,-4.8484683351464192e+01,2.5262654806354981e+01,-1.5742807854590774e-02,-1.0743587415292031e-02,5.5978820834399808e-03,1.3500000000000000e+02,1.3500000000000000e+02
221,18,0,1.0000000000000000e+00,-3.1364504538921727e+05,-1.2357060618416154e+00,0.0000000000000000e+00,-3.1364628109527909e+05,-7.4367270010889285e+01,-5.2640939064454521e+01,2.7572058428943691e+01,-1.6472277512285326e-02,-1.1659916474680704e-02,6.1071839528330585e-03,1.3500000000000000e+02,1.3500000000000000e+02
221,19,0,1.0000000000000000e+00,-3.1364525839781406e+05,-1.2851969014076059e+00,0.0000000000000000e+00,-3.1364654359471548e+05,-7.7345735383388629e+01,-5.6717486124376009e+01,3.0213396963915109e+01,-1.7123003982561225e-02,-1.2556267465486251e-02,6.6887219311503304e-03,1.3500000000000000e+02,1.3500000000000000e+02
221,20,0,1.0000000000000000e+00,-3.1364545884561422e+05,-1.3243147697653008e+00,0.0000000000000000e+00,-3.1364678316038399e+05,-7.9699935107983663e+01,-6.0504928797130290e+01,3.3296047444040646e+01,-1.7633250034390043e-02,-1.3386441737339532e-02,7.3665998465646150e-03,1.3500000000000000e+02,1.3500000000000000e+02
221,21,0,1.0000000000000000e+00,-3.1364563704604062e+05,-1.3511977490636484e+00,0.0000000000000000e+00,-3.1364698824378970e+05,-8.1317814906124866e+01,-6.3836507283236472e+01,3.6950499206365457e+01,-1.7979435693000447e-02,-1.4114304213531648e-02,8.1697857360290803e-03,1.3500000000000000e+02,1.3500000000000000e+02
221,22,0,1.0000000000000000e+00,-3.1364578666933288e+05,-1.3657565243766900e+00,0.0000000000000000e+00,-3.1364715242585726e+05,-8.2193998739177943e+01,-6.6470947753351041e+01,4.1141627827916693e+01,-1.8162319981369027e-02,-1.4688014223425024e-02,9.0910214933836980e-03,1.3500000000000000e+02,1.3500000000000000e+02
221,23,0,1.0000000000000000e+00,-3.1364590726716223e+05,-1.3705651964693946e+00,0.0000000000000000e+00,-3.1364727783235867e+05,-8.2483400546952083e+01,-6.8354988555146321e+01,4.5830289405356751e+01,-1.8217354408087385e-02,-1.5096941248936806e-02,1.0122116925178684e-02,1.3500000000000000e+02,1.3500000000000000e+02
221,24,0,1.0000000000000000e+00,-3.1364599306274339e+05,-1.3682307824888620e+00,0.0000000000000000e+00,-3.1364736129352590e+05,-8.2342915392626708e+01,-6.9476773219283700e+01,5.0839383386409224e+01,-1.8179695789023995e-02,-1.5339104712373187e-02,1.1224335690077358e-02,1.3500000000000000e+02,1.3500000000000000e+02
221,25,0,1.0000000000000000e+00,-3.1364602637090645e+05,-1.3689864927830175e+00,0.0000000000000000e+00,-3.1364739535739925e+05,-8.2388396033899241e+01,-6.9637332160511349e+01,5.5842286327063718e+01,-1.8185678821823086e-02,-1.5371122847914184e-02,1.2326127618777979e-02,1.3500000000000000e+02,1.3500000000000000e+02
221,26,0,1.0000000000000000e+00,-3.1364611001634866e+05,-1.2044543971229487e+00,0.0000000000000000e+00,-3.1364731447074580e+05,-7.2486557554429396e+01,-7.1498533679738131e+01,5.8390367050551390e+01,-1.5999158888265492e-02,-1.5781083268593312e-02,1.2887862129256657e-02,1.3500000000000000e+02,0.0000000000000000e+00
222,0,0,1.0000000000000000e+00,-3.1364615200129757e+05,1.2148275501564474e-02,0.0000000000000000e+00,-3.1364613985302206e+05,7.3110449429291691e-01,-3.1186191009052600e-01,1.9536559894284267e-06,1.6134709725785934e-04,-6.8824654110576403e-05,4.3115139545075239e-10,0.0000000000000000e+00,1.3500000000000000e+02
222,1,0,1.0000000000000000e+00,-3.1364609662942373e+05,-1.5292314289184572e-01,0.0000000000000000e+00,-3.1364624955256662e+05,-9.2031874876449002e+00,2.6028143757149316e+00,5.7085860929095844e-04,-2.0311256106943600e-03,5.7443607940132319e-04,1.2598738675842666e-07,1.3500000000000000e+02,1.3500000000000000e+02
222,2,0,1.0000000000000000e+00,-3.1364602847840980e+05,-2.4212567260286066e-01,0.0000000000000000e+00,-3.1364627060408238e+05,-1.4571549044556001e+01,5.6680679271658425e+00,2.0315834049836662e-01,-3.2161817423692041e-03,1.2510362848944933e-03,4.4840403962747114e-05,1.3500000000000000e+02,1.3500000000000000e+02
222,3,0,1.0000000000000000e+00,-3.1364600264783588e+05,-2.5633491507504713e-01,0.0000000000000000e+00,-3.1364625898275094e+05,-1.5426689447532965e+01,5.1476428705319526e+00,9.7142144140199616e-01,-3.4059901813692783e-03,1.1365251847363302e-03,2.1447582144177473e-04,1.3500000000000000e+02,1.3500000000000000e+02
222,4,0,1.0000000000000000e+00,-3.1364591024322330e+05,-2.9794039787579718e-01,0.0000000000000000e+00,-3.1364620818362117e+05,-1.7930591098679262e+01,3.3156438453367230e+00,2.2668853553283532e+00,-3.9618589947761906e-03,7.3260905453859776e-04,5.0088031597550562e-04,1.3500000000000000e+02,1.3500000000000000e+02
222,5,0,1.0000000000000000e+00,-3.1364573920634401e+05,-3.5455226487656843e-01,0.0000000000000000e+00,-3.1364609375860885e+05,-2.1337609878705063e+01,8.9496051027192658e-02,3.6871504337229584e+00,-4.7187557934300290e-03,1.9791814156989545e-05,8.1540353250821312e-04,1.3500000000000000e+02,1.3500000000000000e+02
222,6,0,1.0000000000000000e+00,-3.1364552166386787e+05,-4.1415444177624727e-01,0.0000000000000000e+00,-3.1364593581830966e+05,-2.4924592646664394e+01,-3.5688333257148228e+00,5.0229869373511216e+00,-5.5157921683812883e-03,-7.8977992488356123e-04,1.1115829415423017e-03,1.3500000000000000e+02,1.3500000000000000e+02
222,7,0,1.0000000000000000e+00,-3.1364530559149513e+05,-4.7599434537460716e-01,0.0000000000000000e+00,-3.1364578158584051e+05,-2.8646245653941765e+01,-7.1503877018605229e+00,6.3164181710000857e+00,-6.3425744901976014e-03,-1.5831696474544030e-03,1.3985201846264659e-03,1.3500000000000000e+02,1.3500000000000000e+02
222,8,0,1.0000000000000000e+00,-3.1364512729082542e+05,-5.4219007490563964e-01,0.0000000000000000e+00,-3.1364566948090034e+05,-3.2630039930250796e+01,-1.0629834340889902e+01,7.6501931305690203e+00,-7.2273864463896038e-03,-2.3544537734840570e-03,1.6944785315104094e-03,1.3500000000000000e+02,1.3500000000000000e+02
222,9,0,1.0000000000000000e+00,-3.1364500042501988e+05,-6.1430857770534353e-01,0.0000000000000000e+00,-3.1364561473359761e+05,-3.6970277662361482e+01,-1.4114692038673146e+01,9.0804293849139697e+00,-8.1911997149436179e-03,-3.1272759826037897e-03,2.0118758984868806e-03,1.3500000000000000e+02,1.3500000000000000e+02
222,10,0,1.0000000000000000e+00,-3.1364491471574659e+05,-6.9302525486765865e-01,0.0000000000000000e+00,-3.1364560774100147e+05,-4.1707606307627479e+01,-1.7758050245484430e+01,1.0663008512098026e+01,-9.2430215856139988e-03,-3.9354462235684099e-03,2.3630801805780812e-03,1.3500000000000000e+02,1.3500000000000000e+02
222,11,0,1.0000000000000000e+00,-3.1364483618994779e+05,-7.7708454107215208e-01,0.0000000000000000e+00,-3.1364561327448889e+05,-4.6766464495583939e+01,-2.1792705987028960e+01,1.2500062342849089e+01,-1.0366060237755600e-02,-4.8304806754543312e-03,2.7707118897967939e-03,1.3500000000000000e+02,1.3500000000000000e+02
222,12,0,1.0000000000000000e+00,-3.1364473970807408e+05,-8.5951197726995354e-01,0.0000000000000000e+00,-3.1364559922005137e+05,-5.1727116584096997e+01,-2.6268532827387041e+01,1.4583511790828696e+01,-1.1467185250237417e-02,-5.8233698701117848e-03,3.2329625609920057e-03,1.3500000000000000e+02,1.3500000000000000e+02
222,13,0,1.0000000000000000e+00,-3.1364464144808770e+05,-9.3304845304073936e-01,0.0000000000000000e+00,-3.1364557449654076e+05,-5.6152694977110016e+01,-3.0938675710149344e+01,1.6765243176333922e+01,-1.2449365553829687e-02,-6.8592769024540890e-03,3.7169478862254181e-03,1.3500000000000000e+02,1.3500000000000000e+02
222,14,0,1.0000000000000000e+00,-3.1364458780142968e+05,-9.9886583781193594e-01,0.0000000000000000e+00,-3.1364558666726749e+05,-6.0113723736307598e+01,-3.5480579802897765e+01,1.8883461098581723e+01,-1.3327586667867966e-02,-7.8662653543739875e-03,4.1865808460748617e-03,1.3500000000000000e+02,1.3500000000000000e+02
222,15,0,1.0000000000000000e+00,-3.1364460257777799e+05,-1.0614939783904187e+00,0.0000000000000000e+00,-3.1364566407175636e+05,-6.3882817497599596e+01,-3.9917731228227900e+01,2.0974244809390004e+01,-1.4162025947652793e-02,-8.8492644433980309e-03,4.6497291581443535e-03,1.3500000000000000e+02,1.3500000000000000e+02
222,16,0,1.0000000000000000e+00,-3.1364469234675961e+05,-1.1220901343062464e+00,0.0000000000000000e+00,-3.1364581443689391e+05,-6.7529622277922797e+01,-4.4250338959593861e+01,2.3065258516286793e+01,-1.4967825025674800e-02,-9.8080117810837378e-03,5.1123750140773883e-03,1.3500000000000000e+02,1.3500000000000000e+02
222,17,0,1.0000000000000000e+00,-3.1364484770453034e+05,-1.1807190659175988e+00,0.0000000000000000e+00,-3.1364602842359629e+05,-7.1058035546140360e+01,-4.8497376383817880e+01,2.5216391745594077e+01,-1.5745460726452356e-02,-1.0746336136629370e-02,5.5875975579887114e-03,1.3500000000000000e+02,1.3500000000000000e+02
222,18,0,1.0000000000000000e+00,-3.1364504612391966e+05,-1.2361133896965921e+00,0.0000000000000000e+00,-3.1364628223730938e+05,-7.4391783872943577e+01,-5.2672883029547343e+01,2.7531454528752487e+01,-1.6477578593786714e-02,-1.1666900895441026e-02,6.0981425929184921e-03,1.3500000000000000e+02,1.3500000000000000e+02
222,19,0,1.0000000000000000e+00,-3.1364525825030240e+05,-1.2853841301448872e+00,0.0000000000000000e+00,-3.1364654363443254e+05,-7.7357003221373176e+01,-5.6735348443752187e+01,3.0161286520826991e+01,-1.7125378124686855e-02,-1.2560133597143667e-02,6.6771386543768201e-03,1.3500000000000000e+02,1.3500000000000000e+02
222,20,0,1.0000000000000000e+00,-3.1364545937031397e+05,-1.3246588386984861e+00,0.0000000000000000e+00,-3.1364678402915265e+05,-7.9720641942601802e+01,-6.0539904373720717e+01,3.3256734953710144e+01,-1.7637643943263250e-02,-1.3394037625433137e-02,7.3578239654836543e-03,1.3500000000000000e+02,1.3500000000000000e+02
222,21,0,1.0000000000000000e+00,-3.1364563685681613e+05,-1.3513905678589735e+00,0.0000000000000000e+00,-3.1364698824738397e+05,-8.1329419183078187e+01,-6.3859441800450149e+01,3.6906014421568386e+01,-1.7981831815106375e-02,-1.4119241890530942e-02,8.1598731548867733e-03,1.3500000000000000e+02,1.3500000000000000e+02
222,22,0,1.0000000000000000e+00,-3.1364578679280367e+05,-1.3659500139692664e+00,0.0000000000000000e+00,-3.1364715274281765e+05,-8.2205643404845560e+01,-6.6498940190774277e+01,4.1117000643343204e+01,-1.8164698817938970e-02,-1.4694042528549212e-02,9.0854824808695289e-03,1.3500000000000000e+02,1.3500000000000000e+02
222,23,0,1.0000000000000000e+00,-3.1364590707984153e+05,-1.3706726379973233e+00,0.0000000000000000e+00,-3.1364727775247954e+05,-8.2489866637127179e+01,-6.8371199049401895e+01,4.5806051248662541e+01,-1.8218651604268672e-02,-1.5100413008626721e-02,1.0116690971725425e-02,1.3500000000000000e+02,1.3500000000000000e+02
222,24,0,1.0000000000000000e+00,-3.1364599302188196e+05,-1.3682859987568177e+00,0.0000000000000000e+00,-3.1364736130788072e+05,-8.2346238446381250e+01,-6.9486611406165650e+01,5.0831253631718297e+01,-1.8180353397655384e-02,-1.5341212611578120e-02,1.1222493851643612e-02,1.3500000000000000e+02,1.3500000000000000e+02
222,25,0,1.0000000000000000e+00,-3.1364602632553392e+05,-1.3690278655403960e+00,0.0000000000000000e+00,-3.1364739535339945e+05,-8.2390885925568980e+01,-6.9638057210400348e+01,5.5838079076245712e+01,-1.8186217385835271e-02,-1.5371273564161863e-02,1.2325191470879935e-02,1.3500000000000000e+02,1.3500000000000000e+02
222,26,0,1.0000000000000000e+00,-3.1364611001634866e+05,-1.2044543971229487e+00,0.0000000000000000e+00,-3.1364731447074580e+05,-7.2486557554429396e+01,-7.1498533679738131e+01,5.8390367050551390e+01,-1.5999158888265492e-02,-1.5781083268593312e-02,1.2887862129256657e-02,1.3500000000000000e+02,0.0000000000000000e+00
223,0,0,1.0000000000000000e+00,-3.1364615200129757e+05,1.2148275501564474e-02,0.0000000000000000e+00,-3.1364613985302206e+05,7.3110449429291691e-01,-3.1186191009052600e-01,1.9536559894284267e-06,1.6134709725785934e-04,-6.8824654110576403e-05,4.3115139545075239e-10,0.0000000000000000e+00,1.3500000000000000e+02
223,1,0,1.0000000000000000e+00,-3.1364609649484186e+05,-1.5315358568572049e-01,0.0000000000000000e+00,-3.1364624964842753e+05,-9.2170559348469538e+00,2.6097191943637794e+00,4.9679280999276321e-04,-2.0341866653616116e-03,5.7596004874426278e-04,1.0964122564496337e-07,1.3500000000000000e+02,1.3500000000000000e+02
223,2,0,1.0000000000000000e+00,-3.1364602826799109e+05,-2.4235403020279001e-01,0.0000000000000000e+00,-3.1364627062202129e+05,-1.4585291984217559e+01,5.6794473038597424e+00,1.9883654068184153e-01,-3.2192150788538940e-03,1.2535479179933747e-03,4.3886511883530774e-05,1.3500000000000000e+02,1.3500000000000000e+02
223,3,0,1.0000000000000000e+00,-3.1364600242715294e+05,-2.5653518498502242e-01,0.0000000000000000e+00,-3.1364625896233792e+05,-1.5438742040560095e+01,5.1530187686437410e+00,9.6252120889765991e-01,-3.4086554473221359e-03,1.1377135164085859e-03,2.1251104223729032e-04,1.3500000000000000e+02,1.3500000000000000e+02
223,4,0,1.0000000000000000e+00,-3.1364590962692798e+05,-2.9826972887150260e-01,0.0000000000000000e+00,-3.1364620789665688e+05,-1.7950410872007762e+01,3.3087698161585921e+00,2.2551017009386327e+00,-3.9662543353360781e-03,7.3109316112831202e-04,4.9827867237955828e-04,1.3500000000000000e+02,1.3500000000000000e+02
223,5,0,1.0000000000000000e+00,-3.1364573816158756e+05,-3.5488375884497364e-01,0.0000000000000000e+00,-3.1364609304534638e+05,-2.1357559863337457e+01,7.2019526977692649e-02,3.6693239368939286e+00,-4.7231866998666532e-03,1.5926991385174555e-05,8.1146451781648058e-04,1.3500000000000000e+02,1.3500000000000000e+02
223,6,0,1.0000000000000000e+00,-3.1364552026089997e+05,-4.1452359564064795e-01,0.0000000000000000e+00,-3.1364593478449562e+05,-2.4946809091965427e+01,-3.5912787271576141e+00,4.9991657427061096e+00,-5.5207219028710766e-03,-7.9474898193370434e-04,1.1063139862937073e-03,1.3500000000000000e+02,1.3500000000000000e+02
